Home_Team,Away_Team,Player,Tries,Position,isHomePlayer,Prev_Round_Tries,Prev_Round_MinsPlayed,Prev_Round_All_RunMeters,Prev_OpponentTotalTackles,Prev_OpponentTeamTackleEfficiency
Cowboys,Titans,David Fifita,0,Second Row,No,0.0,60.0,122.0,229,1116.17
Cowboys,Titans,Joe Stimson,0,Second Row,No,0.0,77.0,61.0,229,1116.17
Cowboys,Titans,Isaac Liu,0,Lock Forward,No,0.0,51.0,87.0,229,1116.17
Rabbitohs,Sea Eagles,Tom Trbojevic,0,Fullback,No,2.0,80.0,204.0,246,1036.06
Rabbitohs,Sea Eagles,Christian Tuipulotu,0,Winger,No,0.0,80.0,143.0,246,1036.06
Rabbitohs,Sea Eagles,Brad Parker,0,Right Centre,No,1.0,80.0,88.0,246,1036.06
Rabbitohs,Sea Eagles,Tolutau Koula,0,Left Centre,No,0.0,80.0,162.0,246,1036.06
Rabbitohs,Sea Eagles,Reuben Garrick,0,Winger,No,1.0,80.0,108.0,246,1036.06
Rabbitohs,Sea Eagles,Joshua Schuster,0,Five-Eighth,No,0.0,76.0,63.0,246,1036.06
Rabbitohs,Sea Eagles,Taniela Paseka,0,Prop,No,0.0,51.0,151.0,246,1036.06
Rabbitohs,Sea Eagles,Jake Trbojevic,0,Prop,No,0.0,80.0,148.0,246,1036.06
Rabbitohs,Sea Eagles,Haumole Olakau'atu,1,Second Row,No,2.0,80.0,129.0,246,1036.06
Rabbitohs,Sea Eagles,Kelma Tuilagi,0,Second Row,No,0.0,59.0,69.0,246,1036.06
Rabbitohs,Sea Eagles,Josh Aloiai,0,Lock Forward,No,0.0,45.0,124.0,246,1036.06
Rabbitohs,Sea Eagles,Latrell Mitchell,0,Fullback,Yes,0.0,80.0,128.0,272,1096.61
Rabbitohs,Sea Eagles,Alex Johnston,0,Winger,Yes,1.0,80.0,103.0,272,1096.61
Rabbitohs,Sea Eagles,Isaiah Tass,0,Right Centre,Yes,0.0,80.0,121.0,272,1096.61
Rabbitohs,Sea Eagles,Campbell Graham,0,Left Centre,Yes,0.0,80.0,194.0,272,1096.61
Rabbitohs,Sea Eagles,Izaac Tu’itupou Thompson,0,Winger,Yes,1.0,80.0,137.0,272,1096.61
Rabbitohs,Sea Eagles,Cody Walker,2,Five-Eighth,Yes,0.0,80.0,26.0,272,1096.61
Rabbitohs,Sea Eagles,Lachlan Ilias,0,Halfback,Yes,0.0,80.0,45.0,272,1096.61
Rabbitohs,Sea Eagles,Thomas Burgess,0,Prop,Yes,0.0,53.0,149.0,272,1096.61
Rabbitohs,Sea Eagles,Damien Cook,0,Hooker,Yes,0.0,80.0,107.0,272,1096.61
Rabbitohs,Sea Eagles,Michael Chee Kam,0,Prop,Yes,0.0,77.0,99.0,272,1096.61
Rabbitohs,Sea Eagles,Keaon Koloamatangi,0,Second Row,Yes,1.0,80.0,119.0,272,1096.61
Warriors,Bulldogs,Edward Kosi,0,Winger,Yes,1.0,80.0,114.0,304,1008.3700000000001
Warriors,Bulldogs,Adam Pompey,0,Left Centre,Yes,0.0,80.0,152.0,304,1008.3700000000001
Warriors,Bulldogs,Marcelo Montoya,1,Winger,Yes,2.0,80.0,246.0,304,1008.3700000000001
Warriors,Bulldogs,Te Maire Martin,0,Five-Eighth,Yes,0.0,80.0,69.0,304,1008.3700000000001
Warriors,Bulldogs,Shaun Johnson,1,Halfback,Yes,0.0,80.0,72.0,304,1008.3700000000001
Warriors,Bulldogs,Addin Fonua-Blake,0,Prop,Yes,0.0,41.0,144.0,304,1008.3700000000001
Warriors,Bulldogs,Bunty Afoa,0,Prop,Yes,0.0,17.0,37.0,304,1008.3700000000001
Warriors,Bulldogs,Marata Niukore,0,Second Row,Yes,0.0,66.0,89.0,304,1008.3700000000001
Warriors,Bulldogs,Hayze Perham,0,Fullback,No,1.0,80.0,181.0,244,1054.6499999999999
Warriors,Bulldogs,Jacob Kiraz,1,Winger,No,0.0,80.0,283.0,244,1054.6499999999999
Warriors,Bulldogs,Jake Averillo,0,Right Centre,No,0.0,80.0,127.0,244,1054.6499999999999
Warriors,Bulldogs,Paul Alamoti,0,Left Centre,No,0.0,80.0,191.0,244,1054.6499999999999
Warriors,Bulldogs,Josh Addo-Carr,1,Winger,No,2.0,80.0,171.0,244,1054.6499999999999
Warriors,Bulldogs,Kyle Flanagan,0,Halfback,No,0.0,80.0,24.0,244,1054.6499999999999
Warriors,Bulldogs,Max King,0,Prop,No,0.0,53.0,149.0,244,1054.6499999999999
Warriors,Bulldogs,Reed Mahoney,0,Hooker,No,0.0,80.0,18.0,244,1054.6499999999999
Warriors,Bulldogs,Ryan Sutton,0,Prop,No,0.0,46.0,68.0,244,1054.6499999999999
Warriors,Bulldogs,Viliame Kikau,0,Second Row,No,0.0,80.0,84.0,244,1054.6499999999999
Warriors,Bulldogs,Jacob Preston,0,Second Row,No,0.0,80.0,136.0,244,1054.6499999999999
Warriors,Bulldogs,Raymond Faitala-Mariner,0,Lock Forward,No,0.0,50.0,105.0,244,1054.6499999999999
Knights,Raiders,Sebastian Kris,0,Fullback,No,0.0,80.0,146.0,296,1146.01
Knights,Raiders,Matthew Timoko,0,Right Centre,No,1.0,80.0,154.0,296,1146.01
Knights,Raiders,Harley Smith-Shields,0,Left Centre,No,0.0,80.0,103.0,296,1146.01
Knights,Raiders,Albert Hopoate,0,Winger,No,1.0,80.0,185.0,296,1146.01
Knights,Raiders,Jack Wighton,1,Five-Eighth,No,0.0,80.0,100.0,296,1146.01
Knights,Raiders,Joseph Tapine,0,Prop,No,0.0,46.0,177.0,296,1146.01
Knights,Raiders,Tom Starling,0,Hooker,No,0.0,78.0,59.0,296,1146.01
Knights,Raiders,Hudson Young,1,Second Row,No,0.0,80.0,98.0,296,1146.01
Knights,Raiders,Corey Harawira-Naera,0,Lock Forward,No,0.0,80.0,102.0,296,1146.01
Dragons,Sharks,Tyrell Sloan,0,Fullback,Yes,1.0,80.0,90.0,221,1173.4199999999998
Dragons,Sharks,Mathew Feagai,0,Winger,Yes,1.0,80.0,105.0,221,1173.4199999999998
Dragons,Sharks,Mosese Suli,0,Right Centre,Yes,0.0,80.0,84.0,221,1173.4199999999998
Dragons,Sharks,Zac Lomax,0,Left Centre,Yes,0.0,80.0,119.0,221,1173.4199999999998
Dragons,Sharks,Mikaele Ravalawa,0,Winger,Yes,0.0,80.0,109.0,221,1173.4199999999998
Dragons,Sharks,Jayden Sullivan,0,Five-Eighth,Yes,1.0,80.0,48.0,221,1173.4199999999998
Dragons,Sharks,Francis Molo,0,Prop,Yes,0.0,55.0,176.0,221,1173.4199999999998
Dragons,Sharks,Moses Mbye,0,Hooker,Yes,0.0,34.0,5.0,221,1173.4199999999998
Dragons,Sharks,Blake Lawrie,0,Prop,Yes,0.0,57.0,126.0,221,1173.4199999999998
Dragons,Sharks,Ben Murdoch-Masila,0,Second Row,Yes,0.0,41.0,46.0,221,1173.4199999999998
Dragons,Sharks,Jaydn Su'a,1,Second Row,Yes,0.0,80.0,99.0,221,1173.4199999999998
Sea Eagles,Eels,Maika Sivo,2,Winger,No,2.0,80.0,178.0,273,1065.2299999999998
Sea Eagles,Eels,Will Penisini,0,Right Centre,No,0.0,80.0,97.0,273,1065.2299999999998
Sea Eagles,Eels,Waqa Blake,0,Left Centre,No,0.0,80.0,118.0,273,1065.2299999999998
Sea Eagles,Eels,Dylan Brown,0,Five-Eighth,No,0.0,80.0,195.0,273,1065.2299999999998
Sea Eagles,Eels,Mitchell Moses,0,Halfback,No,2.0,80.0,138.0,273,1065.2299999999998
Sea Eagles,Eels,Reagan Campbell-Gillard,0,Prop,No,1.0,65.0,181.0,273,1065.2299999999998
Sea Eagles,Eels,Josh Hodgson,1,Hooker,No,0.0,80.0,0.0,273,1065.2299999999998
Sea Eagles,Eels,Junior Paulo,0,Prop,No,0.0,57.0,171.0,273,1065.2299999999998
Sea Eagles,Eels,Bryce Cartwright,0,Second Row,No,0.0,80.0,137.0,273,1065.2299999999998
Sea Eagles,Eels,Matt Doorey,1,Second Row,No,0.0,72.0,87.0,273,1065.2299999999998
Sea Eagles,Eels,J'maine Hopgood,0,Lock Forward,No,0.0,71.0,145.0,273,1065.2299999999998
Knights,Dolphins,Hamiso Tabuai-Fidow,1,Fullback,No,2.0,80.0,157.0,247,1203.9100000000003
Knights,Dolphins,Jamayne Isaako,2,Winger,No,0.0,80.0,136.0,247,1203.9100000000003
Knights,Dolphins,Euan Aitken,0,Right Centre,No,0.0,80.0,124.0,247,1203.9100000000003
Knights,Dolphins,Brenko Lee,0,Left Centre,No,0.0,80.0,113.0,247,1203.9100000000003
Knights,Dolphins,Tesi Niu,3,Winger,No,0.0,80.0,127.0,247,1203.9100000000003
Knights,Dolphins,Isaiya Katoa,0,Five-Eighth,No,0.0,80.0,44.0,247,1203.9100000000003
Knights,Dolphins,Sean O'Sullivan,0,Halfback,No,0.0,73.0,80.0,247,1203.9100000000003
Knights,Dolphins,Felise Kaufusi,0,Second Row,No,0.0,80.0,96.0,247,1203.9100000000003
Knights,Dolphins,Kenneath Bromwich,0,Second Row,No,0.0,52.0,94.0,247,1203.9100000000003
Knights,Dolphins,Tom Gilbert,0,Lock Forward,No,1.0,60.0,147.0,247,1203.9100000000003
Knights,Dolphins,Lachlan Miller,2,Fullback,Yes,0.0,80.0,161.0,252,1102.4499999999998
Knights,Dolphins,Hymel Hunt,0,Winger,Yes,0.0,80.0,102.0,252,1102.4499999999998
Knights,Dolphins,Dane Gagai,0,Right Centre,Yes,0.0,80.0,173.0,252,1102.4499999999998
Knights,Dolphins,Bradman Best,0,Left Centre,Yes,0.0,80.0,115.0,252,1102.4499999999998
Knights,Dolphins,Dominic Young,0,Winger,Yes,2.0,70.0,177.0,252,1102.4499999999998
Knights,Dolphins,Jackson Hastings,0,Halfback,Yes,0.0,80.0,61.0,252,1102.4499999999998
Knights,Dolphins,Daniel Saifiti,0,Prop,Yes,0.0,60.0,157.0,252,1102.4499999999998
Knights,Dolphins,Phoenix Crossland,0,Hooker,Yes,0.0,66.0,43.0,252,1102.4499999999998
Knights,Dolphins,Lachlan Fitzgibbon,0,Second Row,Yes,1.0,80.0,80.0,252,1102.4499999999998
Titans,Storm,Nick Meaney,2,Fullback,No,0.0,80.0,143.0,279,1057.3600000000001
Titans,Storm,Will Warbrick,0,Winger,No,0.0,80.0,146.0,279,1057.3600000000001
Titans,Storm,Reimis Smith,0,Right Centre,No,0.0,80.0,75.0,279,1057.3600000000001
Titans,Storm,Jahrome Hughes,1,Halfback,No,1.0,80.0,146.0,279,1057.3600000000001
Titans,Storm,Harry Grant,0,Hooker,No,0.0,80.0,87.0,279,1057.3600000000001
Titans,Storm,Trent Loiero,0,Second Row,No,0.0,80.0,92.0,279,1057.3600000000001
Titans,Storm,Eliesa Katoa,0,Second Row,No,0.0,80.0,160.0,279,1057.3600000000001
Titans,Storm,Josh King,0,Lock Forward,No,0.0,63.0,103.0,279,1057.3600000000001
Titans,Storm,AJ Brimson,0,Fullback,Yes,0.0,80.0,141.0,204,1081.3
Titans,Storm,Alofiana Khan-Pereira,2,Winger,Yes,1.0,80.0,91.0,204,1081.3
Titans,Storm,Aaron Schoupp,2,Left Centre,Yes,0.0,80.0,65.0,204,1081.3
Titans,Storm,Phillip Sami,0,Winger,Yes,0.0,80.0,93.0,204,1081.3
Titans,Storm,Kieran Foran,0,Five-Eighth,Yes,0.0,80.0,59.0,204,1081.3
Titans,Storm,Tanah Boyd,0,Halfback,Yes,0.0,74.0,34.0,204,1081.3
Titans,Storm,David Fifita,0,Second Row,Yes,0.0,80.0,114.0,204,1081.3
Titans,Storm,Joe Stimson,0,Second Row,Yes,0.0,66.0,53.0,204,1081.3
Titans,Storm,Isaac Liu,0,Lock Forward,Yes,0.0,58.0,163.0,204,1081.3
Cowboys,Warriors,Kyle Feldt,0,Winger,Yes,0.0,80.0,141.0,231,1057.49
Cowboys,Warriors,Valentine Holmes,0,Right Centre,Yes,0.0,80.0,149.0,231,1057.49
Cowboys,Warriors,Murray Taulagi,0,Winger,Yes,0.0,80.0,125.0,231,1057.49
Cowboys,Warriors,Tom Dearden,0,Five-Eighth,Yes,0.0,80.0,53.0,231,1057.49
Cowboys,Warriors,Jordan McLean,0,Prop,Yes,0.0,52.0,142.0,231,1057.49
Cowboys,Warriors,Reece Robson,1,Hooker,Yes,0.0,80.0,43.0,231,1057.49
Cowboys,Warriors,Reuben Cotter,0,Prop,Yes,0.0,56.0,128.0,231,1057.49
Cowboys,Warriors,Coen Hess,0,Second Row,Yes,0.0,65.0,36.0,231,1057.49
Cowboys,Warriors,Jeremiah Nanai,0,Second Row,Yes,2.0,80.0,31.0,231,1057.49
Cowboys,Warriors,Jason Taumalolo,0,Lock Forward,Yes,0.0,52.0,202.0,231,1057.49
Broncos,Dragons,Tyrell Sloan,1,Fullback,No,1.0,80.0,109.0,230,1015.63
Broncos,Dragons,Mathew Feagai,1,Winger,No,0.0,80.0,42.0,230,1015.63
Broncos,Dragons,Mosese Suli,0,Right Centre,No,0.0,80.0,129.0,230,1015.63
Broncos,Dragons,Zac Lomax,0,Left Centre,No,0.0,80.0,129.0,230,1015.63
Broncos,Dragons,Mikaele Ravalawa,0,Winger,No,1.0,80.0,214.0,230,1015.63
Broncos,Dragons,Jayden Sullivan,1,Five-Eighth,No,0.0,80.0,43.0,230,1015.63
Broncos,Dragons,Francis Molo,0,Prop,No,0.0,40.0,114.0,230,1015.63
Broncos,Dragons,Moses Mbye,0,Hooker,No,0.0,33.0,9.0,230,1015.63
Broncos,Dragons,Blake Lawrie,0,Prop,No,1.0,51.0,137.0,230,1015.63
Broncos,Dragons,Ben Murdoch-Masila,0,Second Row,No,0.0,71.0,88.0,230,1015.63
Broncos,Dragons,Jaydn Su'a,0,Second Row,No,0.0,80.0,116.0,230,1015.63
Broncos,Dragons,Jack Bird,0,Lock Forward,No,0.0,47.0,113.0,230,1015.63
Bulldogs,Wests Tigers,Hayze Perham,1,Fullback,Yes,0.0,80.0,192.0,288,1050.78
Bulldogs,Wests Tigers,Jacob Kiraz,0,Winger,Yes,2.0,80.0,235.0,288,1050.78
Bulldogs,Wests Tigers,Jake Averillo,0,Right Centre,Yes,1.0,80.0,140.0,288,1050.78
Bulldogs,Wests Tigers,Paul Alamoti,0,Left Centre,Yes,0.0,80.0,190.0,288,1050.78
Bulldogs,Wests Tigers,Josh Addo-Carr,2,Winger,Yes,1.0,80.0,118.0,288,1050.78
Bulldogs,Wests Tigers,Kyle Flanagan,0,Halfback,Yes,0.0,80.0,40.0,288,1050.78
Bulldogs,Wests Tigers,Max King,0,Prop,Yes,0.0,55.0,194.0,288,1050.78
Bulldogs,Wests Tigers,Reed Mahoney,0,Hooker,Yes,0.0,80.0,43.0,288,1050.78
Bulldogs,Wests Tigers,Ryan Sutton,0,Prop,Yes,0.0,42.0,91.0,288,1050.78
Bulldogs,Wests Tigers,Viliame Kikau,0,Second Row,Yes,0.0,77.0,65.0,288,1050.78
Bulldogs,Wests Tigers,Raymond Faitala-Mariner,0,Lock Forward,Yes,0.0,47.0,91.0,288,1050.78
Bulldogs,Wests Tigers,Charlie Staines,1,Fullback,No,0.0,80.0,146.0,225,1096.23
Bulldogs,Wests Tigers,David Nofoaluma,0,Winger,No,0.0,80.0,131.0,225,1096.23
Bulldogs,Wests Tigers,Brent Naden,1,Right Centre,No,0.0,80.0,117.0,225,1096.23
Bulldogs,Wests Tigers,Adam Doueihi,0,Five-Eighth,No,0.0,80.0,135.0,225,1096.23
Bulldogs,Wests Tigers,Luke Brooks,1,Halfback,No,0.0,80.0,125.0,225,1096.23
Bulldogs,Wests Tigers,Stefano Utoikamanu,0,Prop,No,1.0,58.0,134.0,225,1096.23
Bulldogs,Wests Tigers,David Klemmer,0,Prop,No,0.0,56.0,97.0,225,1096.23
Raiders,Sharks,Sebastian Kris,0,Fullback,Yes,0.0,80.0,191.0,293,1173.79
Raiders,Sharks,Albert Hopoate,1,Winger,Yes,0.0,80.0,178.0,293,1173.79
Raiders,Sharks,Matthew Timoko,1,Right Centre,Yes,0.0,80.0,122.0,293,1173.79
Raiders,Sharks,Harley Smith-Shields,0,Left Centre,Yes,0.0,80.0,122.0,293,1173.79
Raiders,Sharks,Jack Wighton,0,Five-Eighth,Yes,1.0,80.0,94.0,293,1173.79
Raiders,Sharks,Jamal Fogarty,0,Halfback,Yes,0.0,80.0,49.0,293,1173.79
Raiders,Sharks,Joseph Tapine,0,Prop,Yes,0.0,47.0,177.0,293,1173.79
Raiders,Sharks,Danny Levi,0,Hooker,Yes,0.0,55.0,26.0,293,1173.79
Raiders,Sharks,Hudson Young,0,Second Row,Yes,0.0,70.0,69.0,293,1173.79
Raiders,Sharks,Corey Harawira-Naera,0,Lock Forward,Yes,0.0,73.0,44.0,293,1173.79
Eels,Sharks,William Kennedy,3,Fullback,No,0.0,80.0,125.0,249,1096.1799999999998
Eels,Sharks,Sione Katoa,0,Winger,No,1.0,80.0,130.0,249,1096.1799999999998
Eels,Sharks,Jesse Ramien,0,Right Centre,No,0.0,80.0,173.0,249,1096.1799999999998
Eels,Sharks,Siosifa Talakai,0,Left Centre,No,0.0,80.0,201.0,249,1096.1799999999998
Eels,Sharks,Ronaldo Mulitalo,1,Winger,No,0.0,80.0,43.0,249,1096.1799999999998
Eels,Sharks,Matt Moylan,0,Five-Eighth,No,0.0,80.0,66.0,249,1096.1799999999998
Eels,Sharks,Braydon Trindall,0,Halfback,No,1.0,80.0,23.0,249,1096.1799999999998
Eels,Sharks,Toby Rudolf,0,Prop,No,0.0,50.0,165.0,249,1096.1799999999998
Eels,Sharks,Blayke Brailey,0,Hooker,No,0.0,80.0,31.0,249,1096.1799999999998
Eels,Sharks,Braden Hamlin-Uele,0,Prop,No,0.0,36.0,117.0,249,1096.1799999999998
Eels,Sharks,Briton Nikora,1,Second Row,No,0.0,80.0,108.0,249,1096.1799999999998
Eels,Sharks,Teig Wilton,0,Second Row,No,1.0,80.0,113.0,249,1096.1799999999998
Broncos,Cowboys,Corey Oates,0,Winger,Yes,0.0,80.0,179.0,301,1157.4399999999998
Broncos,Cowboys,Kotoni Staggs,1,Right Centre,Yes,0.0,57.0,37.0,301,1157.4399999999998
Broncos,Cowboys,Herbie Farnworth,0,Left Centre,Yes,2.0,80.0,154.0,301,1157.4399999999998
Broncos,Cowboys,Selwyn Cobbo,0,Winger,Yes,0.0,80.0,192.0,301,1157.4399999999998
Broncos,Cowboys,Ezra Mam,2,Five-Eighth,Yes,0.0,80.0,107.0,301,1157.4399999999998
Broncos,Cowboys,Corey Jensen,0,Prop,Yes,0.0,47.0,99.0,301,1157.4399999999998
Broncos,Cowboys,Billy Walters,0,Hooker,Yes,0.0,45.0,46.0,301,1157.4399999999998
Broncos,Cowboys,Payne Haas,0,Prop,Yes,0.0,65.0,203.0,301,1157.4399999999998
Broncos,Cowboys,Kurt Capewell,1,Second Row,Yes,0.0,71.0,77.0,301,1157.4399999999998
Broncos,Cowboys,Jordan Riki,0,Second Row,Yes,0.0,80.0,85.0,301,1157.4399999999998
Broncos,Cowboys,Patrick Carrigan,0,Lock Forward,Yes,0.0,70.0,179.0,301,1157.4399999999998
Broncos,Cowboys,Scott Drinkwater,0,Fullback,No,2.0,80.0,128.0,249,1150.34
Broncos,Cowboys,Kyle Feldt,0,Winger,No,0.0,80.0,113.0,249,1150.34
Broncos,Cowboys,Valentine Holmes,0,Right Centre,No,0.0,80.0,124.0,249,1150.34
Broncos,Cowboys,Peta Hiku,0,Left Centre,No,0.0,80.0,162.0,249,1150.34
Broncos,Cowboys,Murray Taulagi,0,Winger,No,1.0,80.0,155.0,249,1150.34
Broncos,Cowboys,Tom Dearden,0,Five-Eighth,No,0.0,80.0,100.0,249,1150.34
Broncos,Cowboys,Jordan McLean,0,Prop,No,0.0,41.0,127.0,249,1150.34
Broncos,Cowboys,Reece Robson,0,Hooker,No,0.0,80.0,80.0,249,1150.34
Broncos,Cowboys,Reuben Cotter,0,Prop,No,0.0,67.0,216.0,249,1150.34
Broncos,Cowboys,Coen Hess,0,Second Row,No,0.0,68.0,103.0,249,1150.34
Broncos,Cowboys,Jeremiah Nanai,2,Second Row,No,0.0,80.0,42.0,249,1150.34
Broncos,Cowboys,Jason Taumalolo,0,Lock Forward,No,0.0,51.0,201.0,249,1150.34
Roosters,Warriors,Charnze Nicoll-Klokstad,0,Fullback,No,1.0,80.0,204.0,236,1092.1
Roosters,Warriors,Brayden Wiliame,0,Right Centre,No,0.0,80.0,150.0,236,1092.1
Roosters,Warriors,Adam Pompey,0,Left Centre,No,0.0,80.0,49.0,236,1092.1
Roosters,Warriors,Marcelo Montoya,0,Winger,No,0.0,80.0,204.0,236,1092.1
Roosters,Warriors,Te Maire Martin,0,Five-Eighth,No,0.0,80.0,54.0,236,1092.1
Roosters,Warriors,Shaun Johnson,0,Halfback,No,0.0,80.0,40.0,236,1092.1
Roosters,Warriors,Addin Fonua-Blake,1,Prop,No,0.0,44.0,135.0,236,1092.1
Roosters,Warriors,Wayde Egan,1,Hooker,No,1.0,66.0,57.0,236,1092.1
Roosters,Warriors,Mitchell Barnett,0,Prop,No,0.0,49.0,100.0,236,1092.1
Roosters,Warriors,Jackson Ford,0,Second Row,No,0.0,80.0,150.0,236,1092.1
Roosters,Warriors,Marata Niukore,0,Second Row,No,0.0,61.0,64.0,236,1092.1
Roosters,Warriors,Daniel Tupou,0,Winger,Yes,1.0,80.0,179.0,261,1102.21
Roosters,Warriors,Joseph-Aukuso Suaalii,0,Right Centre,Yes,1.0,80.0,78.0,261,1102.21
Roosters,Warriors,Jaxson Paulo,2,Winger,Yes,0.0,80.0,97.0,261,1102.21
Roosters,Warriors,Luke Keary,0,Five-Eighth,Yes,0.0,80.0,110.0,261,1102.21
Roosters,Warriors,Sam Walker,1,Halfback,Yes,0.0,80.0,135.0,261,1102.21
Roosters,Warriors,Lindsay Collins,0,Prop,Yes,0.0,56.0,129.0,261,1102.21
Roosters,Warriors,Brandon Smith,0,Hooker,Yes,0.0,59.0,73.0,261,1102.21
Roosters,Warriors,Egan Butcher,0,Second Row,Yes,0.0,69.0,53.0,261,1102.21
Roosters,Warriors,Nat Butcher,0,Second Row,Yes,0.0,80.0,85.0,261,1102.21
Storm,Bulldogs,Nick Meaney,0,Fullback,Yes,1.0,84.0,208.0,290,1107.73
Storm,Bulldogs,Will Warbrick,0,Winger,Yes,0.0,84.0,130.0,290,1107.73
Storm,Bulldogs,Reimis Smith,0,Right Centre,Yes,0.0,84.0,85.0,290,1107.73
Storm,Bulldogs,Young Tonumaipea,0,Left Centre,Yes,1.0,71.0,134.0,290,1107.73
Storm,Bulldogs,Jahrome Hughes,1,Halfback,Yes,0.0,84.0,143.0,290,1107.73
Storm,Bulldogs,Nelson Asofa-Solomona,1,Prop,Yes,0.0,53.0,115.0,290,1107.73
Storm,Bulldogs,Harry Grant,0,Hooker,Yes,1.0,84.0,72.0,290,1107.73
Storm,Bulldogs,Trent Loiero,0,Second Row,Yes,0.0,84.0,115.0,290,1107.73
Storm,Bulldogs,Eliesa Katoa,0,Second Row,Yes,0.0,84.0,117.0,290,1107.73
Storm,Bulldogs,Josh King,0,Lock Forward,Yes,0.0,81.0,133.0,290,1107.73
Sea Eagles,Broncos,Tolutau Koula,0,Fullback,Yes,1.0,80.0,157.0,250,1069.29
Sea Eagles,Broncos,Tommy Talau,0,Right Centre,Yes,1.0,80.0,184.0,250,1069.29
Sea Eagles,Broncos,Reuben Garrick,1,Left Centre,Yes,0.0,80.0,75.0,250,1069.29
Sea Eagles,Broncos,Luke Brooks,0,Five-Eighth,Yes,0.0,80.0,137.0,250,1069.29
Sea Eagles,Broncos,Taniela Paseka,0,Prop,Yes,0.0,58.0,107.0,250,1069.29
Sea Eagles,Broncos,Karl Lawton,0,Hooker,Yes,0.0,73.0,19.0,250,1069.29
Sea Eagles,Broncos,Josh Aloiai,0,Prop,Yes,0.0,49.0,119.0,250,1069.29
Sea Eagles,Broncos,Ben Trbojevic,0,Second Row,Yes,0.0,80.0,71.0,250,1069.29
Sea Eagles,Broncos,Jake Trbojevic,0,Lock Forward,Yes,0.0,80.0,63.0,250,1069.29
Sharks,Roosters,William Kennedy,1,Fullback,Yes,0.0,80.0,50.0,263,1121.07
Sharks,Roosters,Sione Katoa,1,Winger,Yes,0.0,80.0,69.0,263,1121.07
Sharks,Roosters,Jesse Ramien,0,Right Centre,Yes,1.0,80.0,139.0,263,1121.07
Sharks,Roosters,Kayal Iro,0,Left Centre,Yes,0.0,80.0,146.0,263,1121.07
Sharks,Roosters,Ronaldo Mulitalo,1,Winger,Yes,0.0,80.0,128.0,263,1121.07
Sharks,Roosters,Daniel Atkinson,0,Five-Eighth,Yes,0.0,80.0,59.0,263,1121.07
Sharks,Roosters,Thomas Hazelton,1,Prop,Yes,0.0,45.0,86.0,263,1121.07
Sharks,Roosters,Blayke Brailey,0,Hooker,Yes,0.0,80.0,46.0,263,1121.07
Sharks,Roosters,Oregon Kaufusi,0,Prop,Yes,1.0,60.0,110.0,263,1121.07
Sharks,Roosters,Briton Nikora,0,Second Row,Yes,0.0,80.0,85.0,263,1121.07
Sharks,Roosters,Teig Wilton,1,Second Row,Yes,0.0,80.0,97.0,263,1121.07
Sharks,Roosters,Daniel Tupou,1,Winger,No,1.0,80.0,153.0,245,1097.34
Sharks,Roosters,Joseph-Aukuso Sua'ali'i,0,Right Centre,No,0.0,80.0,123.0,245,1097.34
Sharks,Roosters,Dominic Young,2,Winger,No,2.0,80.0,254.0,245,1097.34
Sharks,Roosters,Luke Keary,0,Five-Eighth,No,0.0,80.0,77.0,245,1097.34
Sharks,Roosters,Sam Walker,0,Halfback,No,1.0,80.0,83.0,245,1097.34
Sharks,Roosters,Jared Waerea-Hargreaves,0,Prop,No,0.0,42.0,85.0,245,1097.34
Sharks,Roosters,Connor Watson,0,Hooker,No,0.0,73.0,71.0,245,1097.34
Sharks,Roosters,Lindsay Collins,0,Prop,No,0.0,39.0,72.0,245,1097.34
Sharks,Roosters,Angus Crichton,0,Second Row,No,2.0,80.0,110.0,245,1097.34
Sharks,Roosters,Nat Butcher,0,Second Row,No,0.0,80.0,61.0,245,1097.34
Sharks,Roosters,Victor Radley,0,Lock Forward,No,0.0,45.0,59.0,245,1097.34
Rabbitohs,Cowboys,Latrell Mitchell,1,Fullback,Yes,2.0,80.0,116.0,273,1145.17
Rabbitohs,Cowboys,Jack Wighton,0,Right Centre,Yes,0.0,80.0,127.0,273,1145.17
Rabbitohs,Cowboys,Izaac Tu’itupou Thompson,0,Left Centre,Yes,1.0,80.0,131.0,273,1145.17
Rabbitohs,Cowboys,Dion Teaupa,0,Halfback,Yes,0.0,80.0,55.0,273,1145.17
Rabbitohs,Cowboys,Davvy Moale,0,Prop,Yes,0.0,55.0,77.0,273,1145.17
Rabbitohs,Cowboys,Damien Cook,1,Hooker,Yes,0.0,80.0,111.0,273,1145.17
Rabbitohs,Cowboys,Sean Keppie,0,Prop,Yes,0.0,45.0,79.0,273,1145.17
Rabbitohs,Cowboys,Keaon Koloamatangi,0,Second Row,Yes,0.0,80.0,134.0,273,1145.17
Rabbitohs,Cowboys,Jai Arrow,0,Second Row,Yes,0.0,80.0,121.0,273,1145.17
Rabbitohs,Cowboys,Siliva Havili,0,Lock Forward,Yes,0.0,40.0,86.0,273,1145.17
Warriors,Panthers,Dylan Edwards,1,Fullback,No,0.0,80.0,254.0,269,982.13
Warriors,Panthers,Sunia Turuva,0,Winger,No,0.0,80.0,171.0,269,982.13
Warriors,Panthers,Paul Alamoti,0,Left Centre,No,0.0,80.0,87.0,269,982.13
Warriors,Panthers,Brian To'o,0,Winger,No,1.0,80.0,198.0,269,982.13
